"codigo","descripcion","um"
"LABAL2400/43","BOTIN C/CORDON PUNT.ACERO No43","PAR"
"LABAL2400/44","BOTIN C/CORDON PUNT.ACERO No44","PAR"
"LABAL2400/45","BOTIN C/CORDON PUNT.ACERO No45","PAR"
"LABAL2400/46","BOTIN C/CORDON PUNT.ACERO No46","PAR"
"LABAL2420/39","BOTIN PLANT.ACERO NRO. 39","PAR"
"LABAL2420/40","BOTIN PLANT.ACERO NRO. 40","PAR"
"LABAL2420/41","BOTIN PLANT.ACERO NRO.41","PAR"
"LABAL2420/42","BOTIN PLANT.ACERO NRO.42","PAR"
"LABAL2420/43","BOTIN PLANT.ACERO NRO.43","PAR"
"LABAL2420/44","BOTIN PLANT.ACERO NRO. 44","PAR"
"LABAL4400/34","MATERIAL BLOQUEADO","PAR"
"LABAL4400/35","MATERIAL BLOQUEADO","PAR"
"LABAL4400/36","MATERIAL BLOQUEADO","PAR"
"LABAL4400/37","MATERIAL BLOQUEADO","PAR"
"LABAL4400/38","MATERIAL BLOQUEADO","PAR"
"LABAL4400/39","MATERIAL BLOQUEADO","PAR"
"LABAL4400/40","MATERIAL BLOQUEADO","PAR"
"LABAL4400/41","MATERIAL BLOQUEADO","PAR"
"LABAL4400/42","MATERIAL BLOQUEADO","PAR"
"LABAL4400/43","MATERIAL BLOQUEADO","PAR"
"LABAL4400/44","MATERIAL BLOQUEADO","PAR"
"LABAL4400/45","MATERIAL BLOQUEADO","PAR"
"LABAL4400/46","MATERIAL BLOQUEADO","PAR"
"LABALCF4400/34","BOTIN NOBUCK CAFE C/C.P/P.N°34","PAR"
"LABALCF4400/35","BOTIN NOBUCK CAFE C/C.P/P.N°35","PAR"
"LABALCF4400/36","BOTIN NOBUCK CAFE C/C.P/P.N°36","PAR"
"LABALCF4400/37","BOTIN NOBUCK CAFE C/C.P/P.N°37","PAR"
"LABALCF4400/38","BOTIN NOBUCK CAFE C/C.P/P.N°38","PAR"
"LABALCF4400/39","BOTIN NOBUCK CAFE C/C.P/P.N°39","PAR"
"LABALCF4400/40","BOTIN NOBUCK CAFE C/C.P/P.N°40","PAR"
"LABALCF4400/41","BOTIN NOBUCK CAFE C/C.P/P.N°41","PAR"
"LABALCF4400/42","BOTIN NOBUCK CAFE C/C.P/P.N°42","PAR"
"LABALCF4400/43","BOTIN NOBUCK CAFE C/C.P/P.N°43","PAR"
"LABALCF4400/44","BOTIN NOBUCK CAFE C/C.P/P.N°44","PAR"
"LABALCF4400/45","BOTIN NOBUCK CAFE C/C.P/P.N°45","PAR"
"LABALCF4400/46","BOTIN NOBUCK CAFE C/C.P/P.N°46","PAR"
"LABALM1400/43","BOTIN MICRO.PUNT.COMP.C/C.N°43","PAR"
"LABALM2400/34","BOTIN MICROF.C/C.NEG.P/AC.N°¸34","PAR"
"LABALM2400/35","BOTIN MICROF.C/C.NEG.P/AC.N°¸35","PAR"
"LABALM2400/36","BOTIN MICROF.C/C.NEG.P/AC.N°¸36","PAR"
"LABALM2400/37","BOTIN MICROF.C/C.NEG.P/AC.N°§37","PAR"
"LABALM2400/38","BOTIN MICROF.C/C.NEG.P/AC.N°§38","PAR"
"LABALM2400/39","BOTIN MICROF.C/C.NEG.P/AC.N°39","PAR"
"LABALM2400/40","BOTIN MICROF.C/C.NEG.P/AC.N°40","PAR"
"LABALM2400/41","BOTIN MICROF.C/C.NEG.P/AC.N°41","PAR"
"LABALM2400/42","BOTIN MICROF.C/C.NEG.P/AC.N°42","PAR"
"LABALM2400/43","BOTION MICROF.C/C.NEG.P/AC.N°43","PAR"
"LABALM2400/44","BOTIN MICROF.C/C.NEG.P/AC.N°44","PAR"
"LABALM2400/45","BOTIN MICROF.C/C.NEG.P/AC.N°45","PAR"
"LABALM4400/34","BOTIN MICROF.C/C.NEG.P/PL.N°34","PAR"
"LABALM4400/35","BOTIN MICROF.C/C.NEG.P/PL.N°35","PAR"
"LABALM4400/36","BOTION MICROF.C/C.NEG.P/PL.N°36","PAR"
"LABALM4400/37","BOTION MICROF.C/C.NEG.P/PL.N°37","PAR"
"LABALM4400/38","BOTION MICROF.C/C.NEG.P/PL.N°38","PAR"
"LABALM4400/39","BOTIN MICROF.C/C.NEG.P/PL.N°39","PAR"
"LABALM4400/40","BOTIN MICROF.C/C.NEG.P/PL.N°40","PAR"
"LABALM4400/41","BOTIN MICROF.C/C.NEG.P/PL.N°41","PAR"
"LABALM4400/42","BOTIN MICROF.C/C.NEG.P/PL.N°42","PAR"
"LABALM4400/43","BOTIN MICROF.C/C.NEG.P/PL.N°43","PAR"
"LABALM4400/44","BOTIN MICROF.C/C.NEG.P/PL.N°44","PAR"
"LABALM4400/45","BOTIN MICROF.C/C.NEG.P.PL.N°45","PAR"
"LABALN2400/37","BOTIN NOBUCK C/COR.P/ACER.No37","PAR"
"LABALN2400/38","BOTIN NOBUCK C/COR.P/ACER.No38","PAR"
"LABALN2400/39","BOTIN NOBUCK C/COR.P/ACER.No39","PAR"
"LABALN2400/40","BOTIN NOBUCK C/COR.P/ACER.No40","PAR"
"LABALN2400/41","BOTIN NOBUCK C/COR.P/ACER.No41","PAR"
"LABALN2400/42","BOTIN NOBUCK C/COR.P/ACER.No42","PAR"
"LABALN2400/43","BOTIN NOBUCK C/COR.P/ACER.No43","PAR"
"LABALN2400/44","BOTIN NOBUCK C/COR.P/ACER.No44","PAR"
"LABALN2400/45","BOTIN NOBUCK C/COR.P/ACER.No45","PAR"
"LABALN4400/34","BOTIN NOBUCK C/COR.P/PLAS.No34","PAR"
"LABALN4400/35","BOTIN NOBUCK C/COR.P/PLAS.No35","PAR"
"LABALN4400/36","BOTIN NOBUCK C/COR.P/PLAS.No36","PAR"
"LABALN4400/37","BOTIN NOBUCK C/COR.P/PLAS.No37","PAR"
"LABALN4400/38","BOTIN NOBUCK C/COR.P/PLAS.No38","PAR"
"LABC21/BP","GOLPETE A BOLITA BRONCE","UN"
"LABALN4400/39","BOTIN NOBUCK C/COR.P/PLAS.No39","PAR"
"LABALN4400/40","BOTIN NOBUCK C/COR.P/PLAS.No40","PAR"
"LABALN4400/41","BOTIN NOBUCK C/COR.P/PLAS.No41","PAR"
"LABALN4400/42","BOTIN NOBUCK C/COR.P/PLAS.No42","PAR"
"LABALN4400/43","BOTIN NOBUCK C/COR.P/PLAS.No43","PAR"
"LABALN4400/44","BOTIN NOBUCK C/COR.P/PLAS.No44","PAR"
"LABALN4400/45","BOTIN NOBUCK C/COR.P/PLAS.No45","PAR"
"LABALN4400/46","BOTIN NOBUCK C/COR.P/PLAS.No46","PAR"
"LABALN4400/47","BOTIN NOBUCK C/COR.P/PLAS.No47","PAR"
"LABALNEG2400/34","BOTIN NOB.NEG.C/COR.P/ACE.N34","PAR"
"LABALNEG2400/35","BOTIN NOB.NEG.C/COR.P/ACE.N35","PAR"
"LABALNEG2400/36","BOTIN NOB.NEG.C/COR.P/ACE.N36","PAR"
"LABALNEG2400/37","BOTIN NOB.NEG.C/COR.P/ACE.N37","PAR"
"LABALNEG2400/38","BOTIN NOB.NEG.C/COR.P/ACE.N38","PAR"
"LABALNEG2400/39","BOTIN NOB.NEG.C/COR.P/ACE.N39","PAR"
"LABALNEG2400/40","BOTIN NOB.NEG.C/COR.P/ACE.N40","PAR"
"LABALNEG2400/41","BOTIN NOB.NEG.C/COR.P/ACE.N41","PAR"
"LABALNEG2400/42","BOTIN NOB.NEG.C/COR.P/ACE.N42","PAR"
"LABALNEG2400/43","BOTIN NOB.NEG.C/COR.P/ACE.N43","PAR"
"LABALNEG2400/44","BOTIN NOB.NEG.C/COR.P/ACE.N44","PAR"
"LABALNEG2400/45","BOTIN NOB.NEG.C/COR.P/ACE.N45","PAR"
"LABALNEG4400/34","BOTIN NOB.NEG.C/COR.P/PLA.N34","PAR"
"LABALNEG4400/35","BOTIN NOB.NEG.C/COR.P/PLA.N35","PAR"
"LABALNEG4400/36","BOTIN NOB.NEG.C/COR.P/PLA.N36","PAR"
"LABALNEG4400/37","BOTIN NOB.NEG.C/COR.P/PLA.N37","PAR"
"LABALNEG4400/38","BOTIN NOB.NEG.C/COR.P/PLA.N38","PAR"
"LABALNEG4400/39","BOTIN NOB.NEG.C/COR.P/PLA.N39","PAR"
"LABALNEG4400/40","BOTIN NOB.NEG.C/COR.P/PLA.N40","PAR"
"LABALNEG4400/41","BOTIN NOB.NEG.C/COR.P/PLA.N41","PAR"
"LABALNEG4400/42","BOTIN NOB.NEG.C/COR.P/PLA.N42","PAR"
"LABALNEG4400/43","BOTIN NOB.NEG.C/COR.P/PLA.N43","PAR"
"LABALNEG4400/44","BOTIN NOB.NEG.C/COR.P/PLA.N44","PAR"
"LABALNEG4400/45","BOTIN NOB.NEG.C/COR.P/PLA.N45","PAR"
"LABC21/AB","GOLPETE A BOLITA BRONCE ANTIG.","UN"
"LABCAL4400/34","BOTA C/ALTO CUERO P.PLAST.34","PAR"
"LABCAL4400/35","BOTA C/ALTO CUERO P.PLAST.35","PAR"
"LABCAL4400/36","BOTA C/ALTO CUERO P.PLAST.36","PAR"
"LABCAL4400/37","BOTA C/ALTO CUERO P.PLAST.37","PAR"
"LABCAL4400/38","BOTA C/ALTO CUERO P.PLAST.38","PAR"
"LABCAL4400/39","BOTA C/ALTO CUERO P.PLAST.39","PAR"
"LABCAL4400/40","BOTA C/ALTO CUERO P.PLAST.40","PAR"
"LABCAL4400/41","BOTA C/ALTO CUERO P.PLAST.41","PAR"
"LABCAL4400/42","BOTA C/ALTO CUERO P.PLAST.42","PAR"
"LABCAL4400/43","BOTA C/ALTO CUERO P.PLAST.43","PAR"
"LABCAL4400/44","BOTA C/ALTO CUERO P.PLAST.44","PAR"
"LABCAL4400/45","BOTA C/ALTO CUERO P.PLAST.45","PAR"
"LABCAL4400/46","BOTA C/ALTO CUERO P.PLAST.46","PAR"
"LABCLB2400/39","BOTA C/ALTO CUE/TELA P.ACE.39","PAR"
"LABCLB2400/40","BOTA C/ALTO CUE/TELA P.ACE.40","PAR"
"LABCLB2400/41","BOTA C/ALTO CUE/TELA P.ACE.41","PAR"
"LABCLB2400/42","BOTA C/ALTO CUE/TELA P.ACE.42","PAR"
"LABCLB2400/43","BOTA C/ALTO CUE/TELA P.ACE.43","PAR"
"LABCLB4400/34","BOTA C/ALTO CUER/TELA PLAST.34","PAR"
"LABCLB4400/35","BOTA C/ALTO CUER.TELA PLAST.35","PAR"
"LABCLB4400/36","BOTA C/ALTO CUER/TELA PLAST.36","PAR"
"LABCLB4400/37","BOTA C/ALTO CUER/TELA PLAST.37","PAR"
"LABCLB4400/38","BOTA C/ALTO CUER/TELA PLAST.38","PAR"
"LABCLB4400/39","BOTA C/ALTO CUER/TELA PLAST.39","PAR"
"LABCLB4400/40","BOTA C/ALTO CUER/TELA PLAST.40","PAR"
"LABCLB4400/41","BOTA C/ALTO CUER/TELA PLAST.41","PAR"
"LABCLB4400/42","BOTA C/ALTO CUER/TELA PLAST.42","PAR"
"LABCLB4400/43","BOTA C/ALTO CUER/TELA PLAST.43","PAR"
"LABCLB4400/44","BOTA C/ALTO CUER/TELA PLAST.44","PAR"
"LABCLB4400/45","BOTA C/ALTO CUER/TELA PLAST.45","PAR"
"LABCLB4400/46","BOTA C/ALTO CUER/TELA PLAST.46","PAR"
"LABEL2400/35","BOTIN S/CORDON PUNT.ACERO No35","PAR"
"LABEL2400/36","BOTIN S/CORDON PUNT.ACERO No36","PAR"
"LABEL2400/37","BOTIN S/CORDON PUNT.ACERO No37","PAR"
"LABEL2400/38","BOTIN S/CORDON PUNT.ACERO No38","PAR"
"LABEL2400/39","BOTIN S/CORDON PUNT.ACERO No39","PAR"
"LABEL2400/40","BOTIN S/CORDON PUNT.ACERO No40","PAR"
"LABEL2400/41","BOTIN S/CORDON PUNT.ACERO No41","PAR"
"LABEL2400/42","BOTIN S/CORDON PUNT.ACERO No42","PAR"
"LABEL2400/43","BOTIN S/CORDON PUNT.ACERO No43","PAR"
"LABEL2400/44","BOTIN S/CORDON PUNT.ACERO No44","PAR"
"LABEL2400/45","BOTIN S/CORDON PUNT.ACERO No45","PAR"
"LABEL2400/46","BOTIN S/CORDON PUNT.ACERO No46","PAR"
"LABEL4600/35","BOTIN S/CORDON PUNT.PLAST.No35","PAR"
"LABEL4600/36","BOTIN S/CORDON PUNT.PLAST.No36","PAR"
"LABEL4600/37","BOTIN S/CORDON PUNT.PLAST.No37","PAR"
"LABEL4600/38","BOTIN S/CORDON PUNT.PLAST.No38","PAR"
"LABEL4600/39","BOTIN S/CORDON PUNT.PLAST.No39","PAR"
"LABEL4600/40","BOTIN S/CORDON PUNT.PLAST.No40","PAR"
"LABEL4600/41","BOTIN S/CORDON PUNT.PLAST.No41","PAR"
"LABEL4600/42","BOTIN S/CORDON PUNT.PLAST.No42","PAR"
"LABEL4600/43","BOTIN S/CORDON PUNT.PLAST.No43","PAR"
"LABEL4600/44","BOTIN S/CORDON PUNT.PLAST.No44","PAR"
"LABEL4600/45","BOTIN S/CORDON PUNT.PLAST.No45","PAR"
"LABEL4600/46","BOTIN S/CORDON PUNT.PLAST.No46","PAR"
"LABELM2400/37","BOTIN MICROF.S/C.NEG.P/AC.N°37","PAR"
"LABELM2400/38","BOTIN MICROF.S/C.NEG.P/AC.N°38","PAR"
"LABELM2400/39","BOTIN MICROF.S/C.NEG.P/AC.N°39","PAR"
"LABELM2400/40","BOTIN MICROF.S/C.NEG.P/AC.N°40","PAR"
"LABELM2400/41","BOTIN MICROF.S/C.NEG.P/AC.N°41","PAR"
"LABELM2400/42","BOTIN MICRO.S/C.NEG.P/AC.N°42","PAR"
"LABELM2400/43","BOTIN MICROF.S/C.NEG.P/AC.N°43","PAR"
"LABELM2400/45","BOTIN MICROF.S/C.NEG.P/AC.N°45","PAR"
"LABELN4600/35","BOTIN NOBUCK S/COR.P/PLAS.No35","PAR"
"LABELN4600/37","BOTIN NOBUCK S/COR.P/PLAS.No37","PAR"
"LABELN4600/38","BOTIN NOBUCK S/COR.P/PLAS.No38","PAR"
"LABELN4600/39","BOTIN NOBUCK S/COR.P/PLAS.No39","PAR"
"LABELN4600/40","BOTIN NOBUCK S/COR.P/PLAS.No40","PAR"
"LABELN4600/41","BOTIN NOBUCK S/COR.P/PLAS.No41","PAR"
"LABELN4600/42","BOTIN NOBUCK S/COR.P/PLAS.No42","PAR"
"LABH005","SOPORTE PARA TOALLA","UN"
"LABELN4600/43","BOTIN NOBUCK S/COR.P/PLAS.No43","PAR"
"LABELN4600/44","BOTIN NOBUCK S/COR.P/PLAS.No44","PAR"
"LABELN4600/45","BOTIN NOBUCK S/COR.P/PLAS.No45","PAR"
"LABELN4600/46","BOTIN NOBUCK S/COR.P/PLAS.No46","PAR"
"LABELNEG4600/34","BOTIN NOB.NEG.S/COR.P/PLA.N°34","PAR"
"LABELNEG4600/35","BOTIN NOB.NEG.S/COR.P/PLA.N°35","PAR"
"LABELNEG4600/36","BOTIN NOB.NEG.S/COR.P/PLA.N°36","PAR"
"LABELNEG4600/37","BOTIN NOB.NEG.S/COR.P/PLA.N°37","PAR"
"LABELNEG4600/38","BOTIN NOB.NEG.S/COR.P/PLA.N°38","PAR"
"LABELNEG4600/39","BOTIN NOB.NEG.S/COR.P/PLA.N°39","PAR"
"LABELNEG4600/40","BOTIN NOB.NEG.S/COR.P/PLA.N°40","PAR"
"LABELNEG4600/41","BOTIN NOB.NEG.S/COR.P/PLA.N°41","PAR"
"LABELNEG4600/42","BOTIN NOB.NEG.S/COR.P/PLA.N°42","PAR"
"LABELNEG4600/43","BOTIN NOB.NEG.S/COR.P/PLA.N°43","PAR"
"LADP8438/SB","UNERA BRONCEADA","UN"
"LADP8438/SN","UNERA SATINADO","UN"
"LABELNEG4600/44","BOTIN NOB.NEG.S/COR.P/PLA.N°44","PAR"
"LABELNEG4600/45","BOTIN NOB.NEG.S/COR.P/PLA.N°45","PAR"
"LABR-110","CINTURON SEGURIDAD ""BRALT""","UN"
"LABR-130","CINTURON SEG.+CABO VIDA ""BRALT""","UN"
"LABR-210","CABO DE VIDA REG.""BRALT""1,5MTS","UN"
"LABR-230","CABO DE VIDA C/AMORTIG.""BRALT""","UN"
"LABR-260","CABO DE VIDA DOBLE ELAST.""BRALT""","UN"
"LABR-300","ARNES SEGURIDAD ""BRALT""4P.ANCL.","UN"
"LABR-340","ARNES SEG.+CABO DE VIDA""BRALT""","UN"
"LABSEM4600/34","ZAPATO BL.P/PLAST.N°34","PAR"
"LABSEM4600/35","ZAPATO BL.P/PLAST.N°35","PAR"
"LABSEM4600/36","ZAPATO BL.P/PLAST.N°36","PAR"
"LABSEM4600/37","ZAPATO BL.P/PLAST.N°37","PAR"
"LABSL2400/35","ZAPATO BAJO PUNT.ACERO No35","PAR"
"LABSL2400/36","ZAPATO BAJO PUNT.ACERO No36","PAR"
"LABSL2400/37","ZAPATO BAJO PUNT.ACERO No37","PAR"
"LABSL2400/38","ZAPATO BAJO PUNT.ACERO No38","PAR"
"LABSL2400/39","ZAPATO BAJO PUNT.ACERO No39","PAR"
"LABSL2400/40","ZAPATO BAJO PUNT.ACERO No40","PAR"
"LABSL2400/41","ZAPATO BAJO PUNT.ACERO No41","PAR"
"LABSL2400/42","ZAPATO BAJO PUNT.ACERO No42","PAR"
"LABSL2400/43","ZAPATO BAJO PUNT.ACERO No43","PAR"
"LABSL2400/44","ZAPATO BAJO PUNT.ACERO No44","PAR"
"LABSL2400/45","ZAPATO BAJO PUNT.ACERO No45","PAR"
"LABSL2400/46","ZAPATO BAJO PUNT.ACERO No46","PAR"
"LABSL2400/47","ZAPATO BAJO PUNT.ACERO No47","PAR"
"LABSL4400/34","MATERIAL BLOQUEADO","PAR"
"LABSL4400/35","MATERIAL BLOQUEADO","PAR"
"LABSL4400/36","MATERIAL BLOQUEADO","PAR"
"LABSL4400/37","MATERIAL BLOQUEADO","PAR"
"LABSL4400/38","MATERIAL BLOQUEADO","PAR"
"LABSL4400/39","MATERIAL BLOQUEADO","PAR"
"LABSL4400/40","MATERIAL BLOQUEADO","PAR"
"LABSL4400/41","MATERIAL BLOQUEADO","PAR"
"LABSL4400/42","MATERIAL BLOQUEADO","PAR"
"LABSL4400/43","MATERIAL BLOQUEADO","PAR"
"LABSL4400/44","MATERIAL BLOQUEADO","PAR"
"LABSL4400/45","MATERIAL BLOQUEADO","PAR"
"LABSL4400/46","MATERIAL BLOQUEADO","PAR"
"LABSLM4400/34","ZAPATO.MICROF.C/C.NEG.P/PLN34","PAR"
"LABSLM4400/36","ZAPATO.MICROF.C/C.NEG.P/PLN36","PAR"
"LABSLM4400/37","ZAPATO.MICROF.C/C.NEG.P/PLN37","PAR"
"LABSLM4400/38","ZAPATO.MICROF.C/C.NEG.P/PLN38","PAR"
"LABSLM4400/39","ZAPATO.MICROF.C/C.NEG.P.PLN39","PAR"
"LABSLM4400/40","ZAPATO.MICROF.C/C.NEG.P/PLN40","PAR"
"LABSLM4400/41","ZAPATO.MICROF.C/C.NEG.P.PLN41","PAR"
"LABSLM4400/42","ZAPATO.MICROF.C/C.NEG.P.PLN42","PAR"
"LABSLM4400/43","ZAPATO.MICROF.C/C.NEG.P.PLN43","PAR"
"LABSLM4400/44","ZAPATO.MICROF.C/C.NEG.P/PLN44","PAR"
"LABSLM4400/45","ZAPATO.MICROF.C/C.NEG.P/PLN45","PAR"
"LABSLN2400/38","ZAPATO NOBUCK P/ACERO.No.38","PAR"
"LABSLN2400/39","ZAPATO NOBUCK P/ACERO.No.39","PAR"
"LABSLN2400/40","ZAPATO NOBUCK P/ACERO.No.40","PAR"
"LABSLN2400/41","ZAPATO NOBUCK P/ACERO.No.41","PAR"
"LABSLN2400/42","ZAPATO NOBUCK P/ACERO.No.42","PAR"
"LABSLN2400/43","ZAPATO NOBUCK P/ACERO.No.43","PAR"
"LABSLN2400/44","ZAPATO NOBUCK P/ACERO.No.44","PAR"
"LABSLN2400/45","ZAPATO NOBUCK P/ACERO.No.45","PAR"
"LABSLN2400/46","ZAPATO NOBUCK P/ACERO.No.46","PAR"
"LABSLN4400/35","ZAPATO NOBUCK P/PLAST.No.35","PAR"
"LABSLN4400/36","ZAPATO NOBUCK P/PLAST.No.36","PAR"
"LABSLN4400/37","ZAPATO NOBUCK P/PLAST.No.37","PAR"
"LABSLN4400/38","ZAPATO NOBUCK P/PLAST.No.38","PAR"
"LABSLN4400/39","ZAPATO NOBUCK P/PLAST.No.39","PAR"
"LABSLN4400/40","ZAPATO NOBUCK P/PLAST.No.40","PAR"
"LABSLN4400/41","ZAPATO NOBUCK P/PLAST.No.41","PAR"
"LABSLN4400/42","ZAPATO NOBUCK P/PLAST.No.42","PAR"
"LABSLN4400/43","ZAPATO NOBUCK P/PLAST.No.43","PAR"
"LABSLN4400/44","ZAPATO NOBUCK P/PLAST.No.44","PAR"
"LABSLN4400/45","ZAPATO NOBUCK P/PLAST.No.45","PAR"
"LABSLN4400/46","ZAPATO NOBUCK P/PLAST.No.46","PAR"
"LABSLNEG2400/34","ZAPATO NOB.NEGRO P/ACERO N34","PAR"
"LABSLNEG2400/35","ZAPATO NOB.NEGRO P/ACERO N35","PAR"
"LABSLNEG2400/36","ZAPATO NOB.NEGRO P/ACERO N36","PAR"
"LABSLNEG2400/37","ZAPATO NOB.NEGRO P/ACERO N37","PAR"
"LABSLNEG2400/38","ZAPATO NOB.NEGRO P/ACERO N38","PAR"
"LABSLNEG2400/39","ZAPATO NOB.NEGRO P/ACERO N39","PAR"
"LABSLNEG2400/40","ZAPATO NOB.NEGRO P/ACERO N40","PAR"
"LABSLNEG2400/41","ZAPATO NOB.NEGRO P/ACERO N41","PAR"
"LABSLNEG2400/42","ZAPATO NOB.NEGRO P/ACERO N42","PAR"
"LABSLNEG2400/43","ZAPATO NOB.NEGRO P/ACERO N43","PAR"
"LADH7008LXD38","MANIJA BLINDEX MADERA 1200X38","PAR"
"LADH7013630XD38","MANIJA BLINDEX MADERA 630X38MM","PAR"
"LADH7013850XD50","MANIJA BLINDEX MADERA 850X50MM","PAR"
"LABSLNEG2400/44","ZAPATO NOB.NEGRO P/ACERO N44","PAR"
"LABSLNEG2400/45","ZAPATO NOB.NEGRO P/ACERO N45","PAR"
"LABSLNEG4400/34","ZAPATO NOB.NEGRO P/PLAST.N34","PAR"
"LABSLNEG4400/35","ZAPATO NOB.NEGRO P/PLAST.N35","PAR"
"LABSLNEG4400/36","ZAPATO NOB.NEGRO P/PLAST.N36","PAR"
"LABSLNEG4400/37","ZAPATO NOB.NEGRO P/PLAST.N37","PAR"
"LABSLNEG4400/38","ZAPATO NOB.NEGRO P/PLAST.N38","PAR"
"LABSLNEG4400/39","ZAPATO NOB.NEGRO P/PLAST.N39","PAR"
"LABSLNEG4400/40","ZAPATO NOB.NEGRO P/PLAST.N40","PAR"
"LABSLNEG4400/41","ZAPATO NOB.NEGRO P/PLAST.N41","PAR"
"LABSLNEG4400/42","ZAPATO NOB.NEGRO P/PLAST.N42","PAR"
"LABSLNEG4400/43","ZAPATO NOB.NEGRO P/PLAST.N43","PAR"
"LABSLNEG4400/44","ZAPATO NOB.NEGRO P/PLAST.N44","PAR"
"LABSLNEG4400/45","ZAPATO NOB.NEGRO P/PLAST.N45","PAR"
"LAC-2263-02","ESCALERA TABURETE ALU.2PEL.","UN"
"LADH6001600XD38","MATERIAL BLOQUEADO","PAR"
"LADH6001800XD38","MANIJA BLINDEX CRISTAL 800X38","PAR"
"LADH6002450XD32","MANIJA BLINDEX CRISTAL 450X32","PAR"
"LADH6002600XD38","MATERIAL BLOQUEADO","PAR"
"LAC1007","ESTUFA ELECT.2CUARZO 220V-1200","UN"
"LAC110","CORREA ""OPTIMA"" V 22mmx2794mm","UN"
"LAC2312-4","ESCALERA DOM.ALU.CUPRUM 4PEL.","UN"
"LAC2312-5","ESCALERA DOM.ALU.CUPRUM 5PEL.","UN"
"LAC2312-6","ESCALERA DOM.ALU.CUPRUM 6PEL.","UN"
"LAC2312-7","ESCALERA DOM.ALU.CUPRUM 7PEL.","UN"
"LAC68","CORREA ""OPTIMA"" V 22mmx1727mm","UN"
"LAC83","CORREA ""OPTIMA"" V 22mmx2108mm","UN"
"LACHH50/BP","GANCHO PARED DOBLE BRONCE-CHINO","UN"
"LACHH50/CP","GANCHO PARED DOBLE CROMADO","UN"
"LADC001C","BRAZO HIDRAUL.700-1100/80KG.AL","UN"
"LADC7010","BRAZO HIDRAULICO 800X200MM ALU","UN"
"LADC7020","BRAZO HIDRAULICO 900X210MM ALU","UN"
"LADE1100130C","HORMIGONERA DEPER 130 COMPACT 220V","UN"
"LADH5006","MANIJA BLINDEX CRISTAL 150X20","PAR"
"LADH6003","MATERIAL BLOQUEADO","PAR"
"LADH6004","MATERIAL BLOQUEADO","PAR"
"LADH6005","MANIJA BLINDEX CRISTAL 600X38","PAR"
"LADH7015","MANIJA BLINDEX MADERA 600X50MM","PAR"
"LADH8001","MANIJA BLINDEX SATIN.1200X38MM","PAR"
"LADH8017","MANIJA BLINDEX SATIN.600X38MM","PAR"
"LADH8018","MANIJA BLINDEX SATIN.800X38MM","PAR"
"LADH8020","MANIJA BLINDEX SATIN.800X45X25","PAR"
"LADH8030","MANIJA BLINDEX SATIN.600X38X25","PAR"
"LADH9016","MANIJA BLINDEX 800X38MM","PAR"
"LADL/138CP","CERRADURA P/CAJON 22MM CROMADO","DOC"
"LADL001ET","CERRAD.PISTILLO C/TRABA 60MM","UN"
"LADT810B","MULTIMETRO DIGITAL AMARILLO","UN"
"LADT820B","MULTIMETRO DIGITAL NEGRO","UN"
"LAEZC24D50D/R07","JUNTA DE GOMA EZC24D-50D","UN"
"LAEZC24D50D/R08","ROTOR EZC24D-50D","UN"
"LAEZC24D50D/R09","ESTATOR EZC24D-50D","UN"
"LAE1202","ESCALERA BANQUETE ALUMINIO-SBA","UN"
"LAE1203","ESCALERA DOMESTICA ALUM. 3 PEL-SBA","UN"
"LAE1204","ESCALERA DOMESTICA ALUM. 4 PEL-SBA","UN"
"LAE1205","ESCALERA DOMESTICA ALUM. 5 PEL-SBA","UN"
"LAE1206","ESCALERA DOMESTICA ALUM. 6 PEL-SBA","UN"
"LAE1207","ESCALERA DOMESTICA ALUM. 7 PEL-SBA","UN"
"LAE1208","ESCALERA DOMESTICA ALUM. 8 PEL-SBA","UN"
"LAEAC100D","COMPRESOR AIRE 100LTS 3HP","UN"
"LAEAC24D","COMPRESOR AIRE 24LTS 2HP","UN"
"LAEAC50D","COMPRESOR AIRE 50LTS 2,5HP","UN"
"LAEL10076E030","CONEXION FLEX. ITALIA 1/2-30CM","UN"
"LAEL10076E040","CONEXION FLEX. ITALIA 1/2-40CM","UN"
"LAEXI","EXHIBIDOR MEGAFLEX","UN"
"LAEXIWORKSAFEGR","EXHIBIDOR WORKSAFE GRANDE","UN"
"LAEL10076E050","CONEXION FLEX. ITALIA 1/2-50CM","UN"
"LAEL10076E100","CONEXION FLEX. ITALIA 1/2-100CM","UN"
"LAEL10076E120","CONEXION FLEX. ITALIA 1/2-120CM","UN"
"LAEL10076E150","CONEXION FLEX. ITALIA 1/2-150CM","UN"
"LAEX-TR-1","EXHIBIDOR TRUPER PLACA+30 GANCHOS","UN"
"LAEXI-01","EXHIBIDOR MAZZAFERRO P/CUERDAS","UN"
"LAEXI-COR","EXHIBIDOR P/MACHETE CORNETA","UN"
"LAEXI-ECCOLE","EXHIBIDOR P/PEGAMENTO""ECCOLE""","UN"
"LAEXI-NORTON","EXHIBIDOR LIJAS NORTON","UN"
"LAEXI-PB","EXHIBIDOR PLASBOHN","UN"
"LAEXP010","EXHIBIDOR GRAL.SATA MADERA","UN"
"LAEXP4","EXHIBIDOR PARA MANGUERA""VIQUA""","UN"
"LAEXP9CO","EXHIBIDOR CASA Y DECORACION ""VIQUA""","UN"
